"disease","year","age","country","country_name","cohort_size","hepb_deaths_acute","hepb_deaths_total_cirrh","hepb_deaths_hcc","hepb_cases_acute_symp","hepb_cases_acute_fulminant","hepb_cases_chronic","hepb_infections_chronic","dalys","prev_HBsAg"
"HepB",2027,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,75,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,76,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,77,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2043,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2044,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2045,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2046,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2047,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2048,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2049,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2050,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2051,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2052,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2053,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2054,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2055,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2056,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2057,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2058,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2059,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2060,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2061,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2062,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2063,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2064,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2065,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2066,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2067,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2068,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2069,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2070,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2071,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2072,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2073,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2074,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2075,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2076,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2077,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2078,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2079,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2080,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2081,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2082,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2083,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2084,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2085,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2086,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2087,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2088,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2089,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2090,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2091,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2092,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2093,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2094,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2095,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2096,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2097,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2098,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2099,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2100,78,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2000,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2001,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2002,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2003,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2004,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2005,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2006,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2007,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2008,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2009,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2010,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2011,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2012,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2013,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2014,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2015,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2016,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2017,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2018,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2019,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2020,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2021,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2022,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2023,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2024,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2025,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2026,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2027,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2028,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2029,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2030,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2031,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2032,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2033,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2034,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2035,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2036,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2037,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2038,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2039,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2040,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2041,79,"ETH","Ethiopia","","","","","","","","","",""
"HepB",2042,79,"ETH","Ethiopia","","","","","","","","","",""
